date,ftse100,sp500_usd,fx
12/17/2004,4696.8,1194.2,0.515729757607014
12/20/2004,4731.1,1194.65,0.513294322964788
12/21/2004,4733,1205.45,0.519129938223537
12/22/2004,4777.4,1209.57,0.522875816993464
12/23/2004,4787.7,1210.13,0.521023289741051
12/24/2004,4798.1,1204.92,0.519858598461219
12/29/2004,4819.8,1213.45,0.522002401211046
12/30/2004,4820.1,1213.55,0.520291363163372
12/31/2004,4814.3,1211.92,0.521920668058455
1/4/2005,4847,1188.05,0.530954656472337
1/5/2005,4806,1183.74,0.529801324503311
1/6/2005,4824.3,1187.89,0.533304890405845
1/7/2005,4854.1,1186.19,0.534702170890814
1/10/2005,4840.7,1190.25,0.533304890405845
1/11/2005,4818.7,1182.99,0.532028091083209
1/12/2005,4783.6,1187.7,0.52820621170505
1/13/2005,4800.3,1177.45,0.531011045029737
1/14/2005,4820.8,1184.52,0.534902380315593
1/18/2005,4823.9,1195.98,0.534959610549404
1/19/2005,4818.3,1184.63,0.533560986020702
1/20/2005,4800.8,1175.41,0.534188034188034
1/21/2005,4803.3,1167.87,0.533617929562433
1/24/2005,4812.5,1163.75,0.532538076472468
1/25/2005,4843.2,1168.41,0.536279294256449
1/26/2005,4847.1,1174.07,0.530982849253969
1/27/2005,4853.4,1174.55,0.530054065514683
1/28/2005,4832.8,1171.36,0.530503978779841
1/31/2005,4852.3,1181.27,0.530503978779841
2/1/2005,4906.2,1189.41,0.532141336739038
2/2/2005,4916.2,1193.19,0.53118028258791
2/3/2005,4908.3,1189.89,0.531773464504121
2/4/2005,4941.5,1203.03,0.530503978779841
2/7/2005,4979.8,1201.72,0.537432149191165
2/8/2005,4995.5,1202.3,0.53850296176629
2/9/2005,4990.4,1191.99,0.538155203960822
2/10/2005,5000,1197.01,0.53453068206115
2/11/2005,5044.2,1205.3,0.535905680600214
2/14/2005,5041.8,1206.14,0.528625046254692
2/15/2005,5058.9,1210.12,0.529268550862708
2/16/2005,5053.2,1210.34,0.53248136315229
2/17/2005,5057.4,1200.75,0.527704485488127
2/18/2005,5057.2,1201.59,0.527732334160114
2/22/2005,5032.9,1184.16,0.523779593547035
2/23/2005,4988.5,1190.8,0.524493863421798
2/24/2005,4972.1,1200.2,0.523450586264657
2/25/2005,5006.8,1211.37,0.522220481487284
2/28/2005,4968.5,1203.6,0.519507506883475
3/1/2005,5000.5,1210.41,0.520670623763407
3/2/2005,4992.8,1210.08,0.522903158335076
3/3/2005,5014.8,1210.47,0.523615038223898
3/4/2005,5036.3,1222.12,0.51966949020423
3/7/2005,5027.2,1225.31,0.521947909598622
3/8/2005,5010.9,1219.43,0.518349574953349
3/9/2005,4996.1,1207.01,0.519777535214928
3/10/2005,4962.1,1209.25,0.519939686996308
3/11/2005,4982,1200.08,0.519183842998806
3/14/2005,4975,1206.83,0.523121992048546
3/15/2005,5000.2,1197.75,0.522629873523571
3/16/2005,4937.6,1188.07,0.519102990033223
3/17/2005,4922.1,1190.21,0.51975051975052
3/18/2005,4923.3,1189.65,0.521050437682368
3/21/2005,4933.5,1183.78,0.527036997997259
3/22/2005,4937.3,1171.71,0.526398905090277
3/23/2005,4910.4,1172.53,0.534416417272339
3/24/2005,4922.5,1171.42,0.53450211128334
3/29/2005,4919,1165.36,0.533276450511945
3/30/2005,4900.7,1181.41,0.531462585034014
3/31/2005,4894.4,1180.59,0.529436679373147
4/1/2005,4914,1172.92,0.532226302623876
4/4/2005,4896.7,1176.12,0.533817327710458
4/5/2005,4942.9,1181.39,0.532679912640494
4/6/2005,4947.4,1184.07,0.532282961622398
4/7/2005,4977,1191.14,0.532821824381927
4/8/2005,4983.6,1181.2,0.531236719082023
4/11/2005,4973.2,1181.21,0.528876665961498
4/12/2005,4946.2,1187.76,0.530729221950961
4/13/2005,4960.8,1173.79,0.528262017960909
4/14/2005,4945.4,1162.05,0.531745187706051
4/15/2005,4891.6,1142.62,0.528262017960909
4/18/2005,4827.1,1145.98,0.524879277766114
4/19/2005,4855.6,1152.78,0.521784503000261
4/20/2005,4822,1137.5,0.520914726259311
4/21/2005,4819.6,1159.95,0.523450586264657
4/22/2005,4849.3,1152.12,0.52216594433711
4/25/2005,4864.9,1162.1,0.523094627818172
4/26/2005,4845.5,1151.83,0.525210084033614
4/27/2005,4789.4,1156.38,0.525017063054549
4/28/2005,4790.2,1143.22,0.523642456930408
4/29/2005,4801.7,1156.85,0.522957849597323
5/3/2005,4861.2,1161.17,0.528820729772607
5/4/2005,4882.5,1175.65,0.526315789473684
5/5/2005,4902.3,1172.63,0.524989500209996
5/6/2005,4918.9,1171.35,0.528541226215645
5/9/2005,4910.3,1178.84,0.530898279889573
5/10/2005,4892.4,1166.22,0.531123858083705
5/11/2005,4875.4,1171.11,0.533760341606619
5/12/2005,4893.2,1159.36,0.536193029490617
5/13/2005,4886.5,1154.05,0.539665407447383
5/16/2005,4884.2,1165.69,0.544425087108014
5/17/2005,4898.5,1173.8,0.543448725612738
5/18/2005,4949.4,1185.56,0.544010445000544
5/19/2005,4962.7,1191.08,0.544454728589318
5/20/2005,4971.8,1189.28,0.548065329387263
5/23/2005,4989.8,1193.86,0.546806649168854
5/24/2005,4982.5,1194.07,0.546806649168854
5/25/2005,4971.5,1190.01,0.54608999563128
5/26/2005,4994.9,1197.62,0.549299642955232
5/27/2005,4986.3,1198.78,0.548636637954683
5/31/2005,4964,1191.5,0.548516263507213
6/1/2005,5011,1202.22,0.551876379690949
6/2/2005,5005,1204.29,0.550782110597048
6/3/2005,4999.4,1196.02,0.551906838125724
6/6/2005,4980.4,1197.51,0.549178977428744
6/7/2005,5025.2,1197.26,0.545851528384279
6/8/2005,5003.7,1194.67,0.544425087108014
6/9/2005,5009.2,1200.93,0.549178977428744
6/10/2005,5030.4,1198.11,0.551632833186231
6/13/2005,5050.4,1200.82,0.555216256731997
6/14/2005,5046.8,1203.91,0.55364854390433
6/15/2005,5019.5,1206.58,0.548877545419617
6/16/2005,5045,1210.96,0.549269471602768
6/17/2005,5077.6,1216.96,0.547465235957517
6/20/2005,5072,1216.1,0.548516263507213
6/21/2005,5082.1,1213.61,0.548245614035088
6/22/2005,5099.3,1213.88,0.548907673729279
6/23/2005,5114.4,1200.73,0.55005500550055
6/24/2005,5079,1191.57,0.548817298721256
6/27/2005,5043.5,1190.69,0.547885163269779
6/28/2005,5090.4,1201.57,0.550751776174478
6/29/2005,5109.1,1199.85,0.553097345132743
6/30/2005,5113.2,1191.33,0.557724484104852
7/1/2005,5161,1194.44,0.56471651231082
7/5/2005,5190.1,1204.99,0.569151963574274
7/6/2005,5229.6,1194.94,0.568731160780299
7/7/2005,5158.3,1197.87,0.574118727752899
7/8/2005,5232.2,1211.86,0.576036866359447
7/11/2005,5242.4,1219.44,0.569378807720777
7/12/2005,5217.2,1222.21,0.563285078578269
7/13/2005,5245.9,1223.29,0.569670730317876
7/14/2005,5259.7,1226.5,0.568666477111174
7/15/2005,5230.8,1227.92,0.570353048537044
7/18/2005,5214.2,1221.13,0.570678536780232
7/19/2005,5201.5,1229.35,0.575904169546188
7/20/2005,5215.2,1235.2,0.577934462231983
7/21/2005,5221.6,1227.04,0.572377082021636
7/22/2005,5241.8,1233.68,0.574283581232413
7/25/2005,5270.7,1229.03,0.572901747350329
7/26/2005,5256.2,1231.16,0.574217628481194
7/27/2005,5263.6,1236.79,0.573460259204037
7/28/2005,5270.3,1243.72,0.569897988260102
7/29/2005,5282.3,1234.18,0.568407889501506
8/1/2005,5290.8,1235.35,0.565131393048884
8/2/2005,5327.5,1244.12,0.564079422382672
8/3/2005,5332.3,1245.04,0.561545372866128
8/4/2005,5315.5,1235.86,0.561892453784346
8/5/2005,5314.7,1226.42,0.563443768311922
8/8/2005,5344.3,1223.13,0.559816380227285
8/9/2005,5363.7,1231.38,0.56041246357319
8/10/2005,5377.5,1229.13,0.557973440464234
8/11/2005,5358.6,1237.81,0.553372807260251
8/12/2005,5345.8,1230.39,0.551024906325766
8/15/2005,5344.2,1233.87,0.552852720035383
8/16/2005,5322.3,1219.34,0.552608311229001
8/17/2005,5292.7,1220.24,0.553219738880283
8/18/2005,5269.3,1219.02,0.557134102178394
8/19/2005,5312.6,1219.71,0.557631182735739
8/22/2005,5318.4,1221.73,0.554877372100766
8/23/2005,5300.2,1217.59,0.555679039786619
8/24/2005,5275.2,1209.59,0.55663790704147
8/25/2005,5255.7,1212.37,0.554170130229981
8/26/2005,5228.1,1205.1,0.553525960367541
8/30/2005,5255.8,1208.41,0.560538116591928
8/31/2005,5296.9,1220.33,0.555185431934266
9/1/2005,5328.5,1221.59,0.547075879424476
9/2/2005,5326.8,1218.02,0.543389664728577
9/6/2005,5359.2,1233.39,0.542888165038002
9/7/2005,5365.9,1236.36,0.543655539849951
9/8/2005,5340.8,1231.67,0.543832934522515
9/9/2005,5359.3,1241.48,0.543478260869565
9/12/2005,5375.1,1240.56,0.548365869708269
9/13/2005,5338,1231.2,0.549028220050511
9/14/2005,5347.4,1227.16,0.548125411094058
9/15/2005,5383.5,1227.73,0.55343405833195
9/16/2005,5407.9,1237.91,0.554477405045744
9/19/2005,5429.7,1231.02,0.554292999279419
9/20/2005,5416.4,1221.34,0.554139421478444
9/21/2005,5369.7,1210.2,0.552577775321877
9/22/2005,5385.7,1214.62,0.558129151085561
9/23/2005,5413.6,1215.29,0.562176748369688
9/26/2005,5453.1,1215.63,0.563507269243773
9/27/2005,5447.3,1215.66,0.565706850709962
9/28/2005,5494.8,1216.89,0.566925562673621
9/29/2005,5478.2,1227.68,0.567536889897843
9/30/2005,5477.7,1228.81,0.565099457504521
10/3/2005,5501.5,1226.7,0.569540949994305
10/4/2005,5494.4,1214.47,0.56860180815375
10/5/2005,5427.8,1196.39,0.566411781365052
10/6/2005,5372.4,1195.9,0.564079422382672
10/7/2005,5362.3,1187.33,0.568214103074038
10/11/2005,5380.7,1184.87,0.571787981016639
10/12/2005,5342.2,1177.68,0.570385580652521
10/13/2005,5265.2,1176.84,0.571951498512926
10/14/2005,5275,1186.57,0.565706850709962
10/17/2005,5286.5,1190.1,0.569703184640802
10/18/2005,5263.9,1178.14,0.57185337679419
10/19/2005,5167.8,1195.76,0.567311510750553
10/20/2005,5164.1,1177.8,0.564588979223126
10/21/2005,5142.1,1179.59,0.56522722134298
10/24/2005,5207.6,1199.38,0.564620857094461
10/25/2005,5182.1,1196.54,0.560067208064968
10/26/2005,5227.8,1191.38,0.562872903298435
10/27/2005,5182.8,1178.9,0.560663825969948
10/28/2005,5213.4,1198.41,0.562398065350655
10/31/2005,5317.3,1207.01,0.565323082141444
11/1/2005,5344.3,1202.76,0.567214974475326
11/2/2005,5358.6,1214.76,0.563221627710504
11/3/2005,5431.9,1219.94,0.564334085778781
11/4/2005,5423.6,1220.14,0.571102227298687
11/7/2005,5460.8,1222.81,0.573394495412844
11/8/2005,5460.9,1218.59,0.574217628481194
11/9/2005,5439.8,1230.96,0.574217628481194
11/10/2005,5423.5,1234.72,0.572672087962433
11/14/2005,5470,1233.76,0.576402098103637
11/15/2005,5439.6,1229.01,0.575837844063112
11/16/2005,5430,1231.21,0.58254689502505
11/17/2005,5460,1242.8,0.58173356602676
11/18/2005,5498.9,1248.27,0.583192395171167
11/21/2005,5497.9,1254.85,0.582580833090591
11/22/2005,5517.2,1261.23,0.583498657953087
11/23/2005,5531.7,1265.61,0.580922504937841
11/25/2005,5523.8,1268.25,0.582920431361119
11/28/2005,5477.4,1257.46,0.580686371290866
11/29/2005,5491,1257.48,0.581293960355752
11/30/2005,5423.2,1249.48,0.577333872178281
12/1/2005,5486.1,1264.67,0.578368999421631
12/2/2005,5528.1,1265.08,0.577901063337957
12/5/2005,5510.4,1262.09,0.574811749152153
12/6/2005,5538.8,1263.7,0.574646592345707
12/7/2005,5528.8,1257.37,0.576368876080692
12/8/2005,5531.1,1255.84,0.570971793993377
12/9/2005,5517.4,1259.37,0.569670730317876
12/12/2005,5501.5,1260.43,0.56369785794814
12/13/2005,5507.2,1267.43,0.565802874278601
12/14/2005,5521.1,1272.74,0.563729635266926
12/15/2005,5495.3,1270.94,0.56663644605621
12/16/2005,5531.6,1267.32,0.564461503725446
12/19/2005,5539.8,1259.92,0.566861289042571
12/20/2005,5547.9,1259.62,0.56999544003648
12/21/2005,5587.4,1262.79,0.574646592345707
12/22/2005,5597,1268.12,0.574877838459327
12/23/2005,5595.4,1268.66,0.577167263072839
12/28/2005,5622.8,1258.17,0.580517821897132
12/29/2005,5638.3,1254.42,0.579340710271711
12/30/2005,5618.8,1248.29,0.581801256690714
1/3/2006,5681.5,1268.8,0.574580556193978
1/4/2006,5714.6,1273.46,0.568569479190357
1/5/2006,5691.2,1273.48,0.569281566662871
1/6/2006,5731.8,1285.45,0.565067525569306
1/9/2006,5731.5,1290.15,0.566732785491641
1/10/2006,5688.8,1289.69,0.566732785491641
1/11/2006,5731.5,1294.18,0.566797029983563
1/12/2006,5735.1,1286.06,0.567794685441744
1/13/2006,5711,1287.61,0.564493367202935
1/17/2006,5699,1283.03,0.567279328341275
1/18/2006,5663.7,1277.93,0.567472477584837
1/19/2006,5693.2,1285.04,0.567601316835055
1/20/2006,5672.4,1261.49,0.566155239766744
1/23/2006,5660.9,1263.82,0.560475283040018
1/24/2006,5633.8,1266.86,0.559127760693318
1/25/2006,5704.4,1264.68,0.559471858565514
1/26/2006,5722.6,1273.83,0.560852495793606
1/27/2006,5786.8,1283.72,0.563920374443129
1/30/2006,5779.8,1285.19,0.565355042966983
1/31/2006,5760.3,1280.08,0.561167227833895
2/1/2006,5801.6,1282.46,0.562398065350655
2/2/2006,5747.3,1270.84,0.561576907957545
2/3/2006,5759.3,1264.03,0.567343696811528
2/6/2006,5772.4,1265.02,0.572672087962433
2/7/2006,5746.8,1254.78,0.573263013070397
2/8/2006,5725.1,1265.65,0.57454754380925
2/9/2006,5808.7,1263.78,0.574349549135604
2/10/2006,5764.1,1266.99,0.572934570872006
2/13/2006,5793.5,1262.86,0.573460259204037
2/14/2006,5792.3,1275.53,0.576601510695958
2/15/2006,5791.5,1280,0.574679616114016
2/16/2006,5828.9,1289.38,0.576236026276363
2/17/2006,5846.2,1287.24,0.57461357237258
2/21/2006,5857.7,1283.03,0.573164440878088
2/22/2006,5872.4,1292.67,0.573888091822095
2/23/2006,5836,1287.79,0.570711106038124
2/24/2006,5860.5,1289.43,0.573131591013297
2/27/2006,5875.9,1294.12,0.574415532195991
2/28/2006,5791.5,1280.66,0.570157933747648
3/1/2006,5844.1,1291.24,0.572311566416757
3/2/2006,5833,1289.14,0.5716572343223
3/3/2006,5858.7,1287.23,0.570418116479379
3/6/2006,5897.8,1278.26,0.571689915389892
3/7/2006,5857.4,1275.88,0.575970510309872
3/8/2006,5812.9,1278.47,0.576070050118094
3/9/2006,5855.9,1272.23,0.575837844063112
3/10/2006,5907.9,1281.42,0.579508576726936
3/13/2006,5952.8,1284.13,0.577700751010976
3/14/2006,5950.6,1297.48,0.572115109560044
3/15/2006,5965.1,1303.02,0.572737686139748
3/16/2006,5993.2,1305.33,0.569735642661805
3/17/2006,5999.4,1307.25,0.569249160357489
3/20/2006,5991.7,1305.08,0.569378807720777
3/21/2006,5991.3,1297.23,0.572770490864311
3/22/2006,6007.5,1305.04,0.571984213235715
3/23/2006,5990.1,1301.67,0.575804687050153
3/24/2006,6036.3,1302.95,0.573822229873185
3/27/2006,5972.2,1301.61,0.572409845449342
3/28/2006,5935.7,1293.23,0.571526547408127
3/29/2006,5959.2,1302.89,0.576169624337405
3/30/2006,6015.2,1300.25,0.573131591013297
3/31/2006,5964.6,1294.87,0.574943942965561
4/3/2006,6024.3,1297.81,0.575076197596182
4/4/2006,6004.7,1305.93,0.569508514152287
4/5/2006,6044.1,1311.56,0.571526547408127
4/6/2006,6045.7,1309.04,0.571297989031079
4/7/2006,6026.1,1295.5,0.574481530418797
4/10/2006,6067,1296.62,0.57454754380925
4/11/2006,6016.5,1286.57,0.572508158241255
4/12/2006,6000.8,1288.12,0.57116746630112
4/13/2006,6029.4,1289.12,0.570483199269782
4/18/2006,6044.1,1307.28,0.562999662200203
4/19/2006,6089.8,1309.93,0.558815311539536
4/20/2006,6081.4,1311.46,0.561766192910511
4/21/2006,6132.7,1311.28,0.561261716338329
4/24/2006,6098.7,1308.11,0.56056953865127
4/25/2006,6086.6,1301.74,0.559409263817409
4/26/2006,6104.3,1305.41,0.558752863608426
4/27/2006,6060,1309.72,0.555216256731997
4/28/2006,6023.1,1310.61,0.548847420417124
5/2/2006,6082.1,1313.21,0.543566885905311
5/3/2006,6010,1308.12,0.542122953485851
5/4/2006,6036.9,1312.25,0.540979172301866
5/5/2006,6091.7,1325.76,0.537981493436626
5/8/2006,6067.1,1324.66,0.538097287989669
5/9/2006,6105.6,1325.14,0.536711034778875
5/10/2006,6083.4,1322.85,0.536250536250536
5/11/2006,6042,1305.92,0.530729221950961
5/12/2006,5912.1,1291.24,0.52879276611496
5/15/2006,5841.3,1294.5,0.530898279889573
5/16/2006,5846.2,1292.08,0.531377862798236
5/17/2006,5675.5,1270.32,0.53134962805526
5/18/2006,5671.6,1261.81,0.529717131052018
5/19/2006,5657.4,1267.03,0.533191149026926
5/22/2006,5532.7,1262.07,0.530194581411378
5/23/2006,5678.7,1256.58,0.531660375352225
5/24/2006,5587.1,1258.57,0.535389227968733
5/25/2006,5677.7,1272.88,0.534216571398045
5/26/2006,5791,1280.16,0.538618980932888
5/30/2006,5652,1259.87,0.531208499335989
5/31/2006,5723.8,1270.09,0.533845825325646
6/1/2006,5749.7,1285.71,0.53516001284384
6/2/2006,5764.6,1288.22,0.531434341287134
6/5/2006,5762.1,1265.29,0.532311295645694
6/6/2006,5669.8,1263.85,0.537403267411866
6/7/2006,5706.3,1256.15,0.538068334678504
6/8/2006,5562.9,1257.93,0.542740841248304
6/9/2006,5655.2,1252.3,0.54271138608488
6/12/2006,5620.9,1237.44,0.542299349240781
6/13/2006,5519.6,1223.69,0.543537341015328
6/14/2006,5506.8,1230.04,0.540803634200422
6/15/2006,5619.3,1256.16,0.541213400443795
6/16/2006,5597.4,1251.54,0.54100843973166
6/19/2006,5626.1,1240.13,0.543448725612738
6/20/2006,5658.2,1240.12,0.543507799336921
6/21/2006,5665,1252.2,0.541711809317443
6/22/2006,5684.1,1245.6,0.546268982847154
6/23/2006,5692.1,1244.5,0.549329817622501
6/26/2006,5681.2,1250.56,0.549752611324904
6/27/2006,5652.3,1239.2,0.548335800844437
6/28/2006,5678.6,1246,0.550691117352277
6/29/2006,5791.5,1272.87,0.552242102937928
6/30/2006,5833.4,1270.2,0.540803634200422
7/3/2006,5884.4,1280.19,0.543183052688756
7/5/2006,5826.7,1270.91,0.545196816050594
7/6/2006,5890,1274.08,0.544188071397475
7/7/2006,5888.9,1265.48,0.540160967968455
7/10/2006,5896.9,1267.34,0.542888165038002
7/11/2006,5857.3,1272.43,0.542564158211709
7/12/2006,5860.6,1258.6,0.545048236768954
7/13/2006,5765,1242.28,0.543360139100196
7/14/2006,5707.6,1236.2,0.544543672402527
7/17/2006,5701,1234.49,0.54935999560512
7/18/2006,5681.7,1236.86,0.547315417875322
7/19/2006,5778,1259.81,0.544158458943244
7/20/2006,5770.9,1249.13,0.540686672073533
7/21/2006,5719.7,1240.29,0.538039384482944
7/24/2006,5833.9,1260.91,0.540774388924941
7/25/2006,5851.2,1268.88,0.543271581463574
7/26/2006,5877.1,1268.4,0.541301288297066
7/27/2006,5929.5,1263.2,0.536855102807752
7/28/2006,5974.9,1278.55,0.53633681952266
7/31/2006,5928.3,1276.66,0.535188654000535
8/1/2006,5880.8,1270.92,0.534444978889423
8/2/2006,5932.1,1277.41,0.532453011021777
8/3/2006,5838.4,1280.27,0.53058842256062
8/4/2006,5889.4,1279.36,0.523615038223898
8/7/2006,5828.8,1275.77,0.523505392105539
8/8/2006,5818.1,1271.48,0.524191434711957
8/9/2006,5860.5,1265.95,0.523861910000524
8/10/2006,5823.4,1271.81,0.529436679373147
8/11/2006,5820.1,1266.74,0.527648796960743
8/14/2006,5870.9,1268.21,0.529044545550735
8/15/2006,5897.9,1285.58,0.527760185771585
8/16/2006,5896.6,1295.43,0.526343491762724
8/17/2006,5900.4,1297.48,0.527983104540655
8/18/2006,5903.4,1302.3,0.531688643130583
8/21/2006,5915.2,1297.52,0.527203711514129
8/22/2006,5902.6,1298.82,0.529632964355702
8/23/2006,5860,1292.99,0.528289925511121
8/24/2006,5869.1,1296.06,0.52954882440161
8/25/2006,5878.6,1295.09,0.52954882440161
8/29/2006,5888.3,1304.28,0.528708892883578
8/30/2006,5929.3,1305.37,0.525154920701607
8/31/2006,5906.1,1303.82,0.52565180824222
9/1/2006,5949.1,1311.01,0.5249343832021
9/5/2006,5981.7,1313.25,0.528373665856494
9/6/2006,5929.3,1300.26,0.531632110579479
9/7/2006,5858.1,1294.02,0.532963811757182
9/8/2006,5879.3,1298.92,0.536049316537121
9/11/2006,5850.8,1299.54,0.536768652710682
9/12/2006,5895.5,1313,0.533418680322185
9/13/2006,5892.2,1318.07,0.532850215804337
9/14/2006,5877.2,1316.28,0.529492745949381
9/15/2006,5877,1319.66,0.532396315817495
9/18/2006,5890.2,1321.18,0.532679912640494
9/19/2006,5831.8,1317.64,0.531123858083705
9/20/2006,5866.2,1325.18,0.529268550862708
9/21/2006,5896.7,1318.03,0.527148128624143
9/22/2006,5822.3,1314.78,0.525983589312014
9/25/2006,5798.3,1326.37,0.526288090100521
9/26/2006,5873.6,1336.35,0.527593120185713
9/27/2006,5930.1,1336.59,0.530054065514683
9/28/2006,5971.3,1338.88,0.533447135388883
9/29/2006,5960.8,1335.85,0.534302201325069
10/2/2006,5957.8,1331.32,0.530194581411378
10/3/2006,5937.1,1334.11,0.529857468341016
10/4/2006,5966.5,1350.2,0.530813737459525
10/5/2006,6004.5,1349.59,0.532708288940976
10/6/2006,6001.2,1350.66,0.534416417272339
10/10/2006,6072.7,1353.42,0.539141686435195
10/11/2006,6073.5,1349.95,0.53856096510125
10/12/2006,6121.3,1362.83,0.538851169307038
10/13/2006,6157.3,1365.62,0.539054498409789
10/16/2006,6172.4,1369.06,0.53746103407503
10/17/2006,6108.6,1364.05,0.533788833137611
10/18/2006,6150.4,1365.8,0.535475234270415
10/19/2006,6156,1366.96,0.533049040511727
10/20/2006,6155.2,1368.6,0.531123858083705
10/23/2006,6166.1,1377.02,0.534473543559594
10/24/2006,6182.5,1377.38,0.533475593491598
10/25/2006,6214.6,1382.22,0.532708288940976
10/26/2006,6184.8,1389.08,0.529773257045984
10/27/2006,6160.9,1377.34,0.527203711514129
10/30/2006,6126.8,1377.93,0.525624178712221
10/31/2006,6129.2,1377.94,0.523999161601341
11/1/2006,6149.6,1367.81,0.523807029490336
11/2/2006,6149.3,1367.34,0.523889354568315
11/3/2006,6148.1,1364.3,0.526011256640892
11/6/2006,6224.5,1379.78,0.52723150735488
11/7/2006,6244,1382.84,0.523615038223898
11/8/2006,6239,1385.72,0.524741564779346
11/9/2006,6231.5,1378.33,0.524466355483296
11/10/2006,6208.4,1380.9,0.523012552301255
11/13/2006,6194.2,1384.42,0.52565180824222
11/14/2006,6186.6,1393.22,0.527815897814842
11/15/2006,6229.8,1396.57,0.529576868082402
11/16/2006,6254.9,1399.76,0.529044545550735
11/17/2006,6192,1401.2,0.528094634558513
11/20/2006,6204.5,1400.5,0.52734272003375
11/21/2006,6202.6,1402.81,0.526759376316898
11/22/2006,6160.3,1406.09,0.522329589971272
11/24/2006,6122.1,1400.95,0.517732332384157
11/27/2006,6050.1,1381.96,0.516315572077654
11/28/2006,6025.9,1386.72,0.513347022587269
11/29/2006,6084.4,1399.48,0.513030987071619
11/30/2006,6048.8,1400.63,0.507794647844412
12/1/2006,6021.5,1396.71,0.505203597049611
12/4/2006,6050.4,1409.12,0.505356781888013
12/5/2006,6086.4,1414.76,0.506431682366049
12/6/2006,6090.3,1412.9,0.507820434694292
12/7/2006,6131.5,1407.29,0.509476258406358
12/8/2006,6152.4,1409.84,0.51114291555919
12/11/2006,6159.8,1413.04,0.511456628477905
12/12/2006,6156.4,1411.56,0.508776392775375
12/13/2006,6192.5,1413.21,0.508569394293851
12/14/2006,6228,1425.49,0.509009467576097
12/15/2006,6260,1427.09,0.511823113931825
12/18/2006,6247.4,1422.48,0.513927433446397
12/19/2006,6203.9,1425.55,0.508491813281806
12/20/2006,6198.6,1423.53,0.508957654723127
12/21/2006,6183.7,1418.3,0.509632045663031
12/22/2006,6190,1410.76,0.510986203372509
12/27/2006,6245.2,1426.84,0.511090667484412
12/28/2006,6240.9,1424.73,0.509658019468936
12/29/2006,6220.8,1418.3,0.510568773613806
1/3/2007,6319,1416.6,0.512873115191302
1/4/2007,6287,1418.34,0.514323921205575
1/5/2007,6220.1,1409.71,0.518000518000518
1/8/2007,6194.2,1412.84,0.515862780500387
1/9/2007,6196.1,1412.11,0.515463917525773
1/10/2007,6160.7,1414.85,0.517223544015724
1/11/2007,6230.1,1423.82,0.514429754617007
1/12/2007,6239,1430.73,0.510803493895898
1/16/2007,6215.7,1431.9,0.510073960724305
1/17/2007,6204.5,1430.62,0.50709939148073
1/18/2007,6210.3,1426.37,0.507227998985544
1/19/2007,6237.2,1430.5,0.506098486765525
1/22/2007,6218.4,1422.95,0.505765729314182
1/23/2007,6227.6,1427.99,0.503854486824205
1/24/2007,6314.8,1440.13,0.508259212198221
1/25/2007,6269.3,1423.9,0.507536923311171
1/26/2007,6228,1422.18,0.510256148586591
1/29/2007,6239.9,1420.62,0.51041241322989
1/30/2007,6242,1428.82,0.509761941173472
1/31/2007,6203.1,1438.24,0.509917903217582
2/1/2007,6282.2,1445.94,0.507975210809713
2/2/2007,6310.9,1448.39,0.508595259892178
2/5/2007,6317.9,1446.99,0.510204081632653
2/6/2007,6346.3,1448,0.507794647844412
2/7/2007,6369.5,1450.02,0.507639981724961
2/8/2007,6346.4,1448.31,0.510568773613806
2/9/2007,6382.8,1438.06,0.512505125051251
2/12/2007,6353.5,1433.37,0.513505186402383
2/13/2007,6381.8,1444.26,0.514323921205575
2/14/2007,6421.2,1455.3,0.509476258406358
2/15/2007,6433.3,1456.81,0.511980339954946
2/16/2007,6419.5,1455.54,0.512846812657059
2/20/2007,6412.3,1459.68,0.511587455875582
2/21/2007,6357.1,1457.63,0.512190124974391
2/22/2007,6380.9,1456.38,0.510960094016657
2/23/2007,6401.5,1451.19,0.509190895666785
2/26/2007,6434.7,1449.37,0.509398400489022
2/27/2007,6286.1,1399.04,0.508621128121662
2/28/2007,6171.5,1406.82,0.509865905266915
3/1/2007,6116,1403.17,0.510751315184637
3/2/2007,6116.2,1387.17,0.513927433446397
